Data from han5010-25_HRD27891__0__16-51-14-394.txt Node

847.381	1.19
847.476	1.19
847.57	1.19
847.665	1.19
847.759	-0.81
847.854	4.19
847.948	-1.81
848.043	0.19
848.137	0.19
848.232	1.19
848.326	2.19
848.421	-0.81
848.515	0.19
848.609	-0.81
848.704	-0.81
848.798	-0.81
848.893	-3.81
848.987	-0.81
849.081	-1.81
849.176	-0.81
849.27	-1.81
849.364	-0.81
849.459	0.19
849.553	-2.81
849.647	-4.81
849.741	-2.81
849.836	-3.81
849.93	-4.81
850.024	3.19
850.118	-4.81
850.212	16.19
850.307	17.19
850.401	11.19
850.495	24.19
850.589	27.19
850.683	38.19
850.777	31.19
850.871	27.19
850.965	32.19
851.06	38.19
851.154	36.19
851.248	34.19
851.342	30.19
851.436	39.19
851.53	50.19
851.624	48.19
851.718	40.19
851.812	30.19
851.906	31.19
852	38.19
852.093	39.19
852.187	44.19
852.281	46.19
852.375	45.19
852.469	48.19
852.563	37.19
852.657	39.19
852.751	45.19
852.844	35.19
852.938	37.19
853.032	38.19
853.126	33.19
853.22	25.19
853.313	36.19
853.407	31.19
853.501	24.19
853.595	24.19
853.688	16.19
853.782	28.19
853.876	27.19
853.969	29.19
854.063	18.19
854.157	30.19
854.25	36.19
854.344	32.19
854.438	33.19
854.531	31.19
854.625	29.19
854.718	26.19
854.812	33.19
854.905	34.19
854.999	18.19
855.092	30.19
855.186	35.19
855.279	23.19
855.373	22.19
855.466	21.19
855.56	23.19
855.653	25.19
855.747	30.19
855.84	32.19
855.934	26.19
856.027	19.19
856.12	35.19
856.214	35.19
856.307	32.19
856.4	31.19
856.494	31.19
856.587	34.19
856.68	37.19
856.774	39.19
856.867	38.19
856.96	33.19
857.053	24.19
857.147	26.19
857.24	19.19
857.333	34.19
857.426	34.19
857.519	45.19
857.613	46.19
857.706	39.19
857.799	43.19
857.892	34.19
857.985	37.19
858.078	29.19
858.171	27.19
858.264	27.19
858.358	15.19
858.451	34.19
858.544	32.19
858.637	36.19
858.73	35.19
858.823	38.19
858.916	33.19
859.009	26.19
859.102	19.19
859.195	36.19
859.287	29.19
859.38	31.19
859.473	26.19
859.566	37.19
859.659	27.19
859.752	27.19
859.845	34.19
859.938	37.19
860.031	42.19
860.123	45.19
860.216	33.19
860.309	43.19
860.402	37.19
860.494	39.19
860.587	43.19
860.68	33.19
860.773	43.19
860.865	51.19
860.958	39.19
861.051	38.19
861.144	30.19
861.236	27.19
861.329	24.19
861.421	27.19
861.514	29.19
861.607	32.19
861.699	31.19
861.792	29.19
861.884	42.19
861.977	45.19
862.07	40.19
