Data from han5003_HRD27891__0__13-09-02-740.txt Node

847.381	-0.56
847.476	-0.56
847.57	-0.56
847.665	1.44
847.759	-0.56
847.854	-1.56
847.948	-2.56
848.043	-0.56
848.137	0.44
848.232	0.44
848.326	1.44
848.421	0.44
848.515	2.44
848.609	0.44
848.704	0.44
848.798	-1.56
848.893	-1.56
848.987	1.44
849.081	-0.56
849.176	2.44
849.27	-2.56
849.364	-1.56
849.459	-1.56
849.553	-1.56
849.647	-5.56
849.741	-1.56
849.836	-3.56
849.93	0.44
850.024	1.44
850.118	-2.56
850.212	6.44
850.307	16.44
850.401	27.44
850.495	29.44
850.589	40.44
850.683	32.44
850.777	31.44
850.871	31.44
850.965	28.44
851.06	38.44
851.154	42.44
851.248	36.44
851.342	38.44
851.436	38.44
851.53	40.44
851.624	42.44
851.718	38.44
851.812	39.44
851.906	35.44
852	43.44
852.093	37.44
852.187	32.44
852.281	41.44
852.375	48.44
852.469	44.44
852.563	34.44
852.657	26.44
852.751	31.44
852.844	35.44
852.938	31.44
853.032	28.44
853.126	42.44
853.22	31.44
853.313	22.44
853.407	20.44
853.501	18.44
853.595	20.44
853.688	34.44
853.782	30.44
853.876	34.44
853.969	28.44
854.063	30.44
854.157	32.44
854.25	28.44
854.344	28.44
854.438	41.44
854.531	49.44
854.625	29.44
854.718	26.44
854.812	27.44
854.905	30.44
854.999	33.44
855.092	17.44
855.186	25.44
855.279	25.44
855.373	21.44
855.466	22.44
855.56	34.44
855.653	22.44
855.747	26.44
855.84	24.44
855.934	39.44
856.027	43.44
856.12	32.44
856.214	34.44
856.307	39.44
856.4	29.44
856.494	27.44
856.587	27.44
856.68	33.44
856.774	32.44
856.867	27.44
856.96	26.44
857.053	22.44
857.147	22.44
857.24	32.44
857.333	33.44
857.426	47.44
857.519	47.44
857.613	36.44
857.706	25.44
857.799	29.44
857.892	42.44
857.985	29.44
858.078	30.44
858.171	25.44
858.264	24.44
858.358	29.44
858.451	28.44
858.544	28.44
858.637	35.44
858.73	40.44
858.823	34.44
858.916	29.44
859.009	46.44
859.102	50.44
859.195	33.44
859.287	29.44
859.38	46.44
859.473	45.44
859.566	49.44
859.659	51.44
859.752	38.44
859.845	35.44
859.938	47.44
860.031	38.44
860.123	27.44
860.216	38.44
860.309	26.44
860.402	44.44
860.494	34.44
860.587	33.44
860.68	35.44
860.773	36.44
860.865	42.44
860.958	44.44
861.051	27.44
861.144	30.44
861.236	54.44
861.329	46.44
861.421	49.44
861.514	37.44
861.607	45.44
861.699	38.44
861.792	39.44
861.884	44.44
861.977	39.44
862.07	26.44
862.162	39.44
862.255	31.44
862.347	25.44
862.44	26.44
862.532	35.44
862.625	32.44
862.717	34.44
862.81	38.44
862.902	36.44
862.994	38.44
863.087	47.44
863.179	47.44
863.272	32.44
863.364	34.44
863.456	32.44
863.549	30.44
863.641	23.44
863.733	27.44
863.826	20.44
863.918	22.44
864.01	36.44
864.102	33.44
864.195	34.44
864.287	46.44
864.379	44.44
864.471	39.44
864.564	46.44
864.656	41.44
864.748	38.44
864.84	26.44
864.932	35.44
865.024	26.44
865.117	26.44
865.209	25.44
865.301	45.44
865.393	40.44
865.485	42.44
865.577	45.44
865.669	29.44
865.761	32.44
865.853	39.44
865.945	37.44
866.037	38.44
866.129	39.44
866.221	30.44
866.313	33.44
866.405	42.44
866.497	32.44
866.589	30.44
866.681	34.44
866.773	32.44
866.864	42.44
866.956	43.44
867.048	37.44
867.14	34.44
867.232	41.44
867.324	41.44
867.415	40.44
867.507	41.44
867.599	41.44
867.691	46.44
867.783	34.44
867.874	30.44
867.966	30.44
868.058	30.44
868.149	40.44
868.241	40.44
868.333	47.44
868.424	31.44
868.516	18.44
868.608	27.44
868.699	46.44
868.791	45.44
868.883	52.44
868.974	51.44
869.066	42.44
869.157	41.44
869.249	37.44
869.34	26.44
869.432	22.44
869.523	30.44
869.615	37.44
869.706	41.44
869.798	44.44
869.889	46.44
869.981	49.44
870.072	40.44
870.163	45.44
870.255	48.44
870.346	35.44
870.438	38.44
870.529	38.44
870.62	39.44
870.712	44.44
870.803	39.44
870.894	33.44
870.986	42.44
871.077	53.44
871.168	48.44
871.259	50.44
871.351	53.44
871.442	51.44
871.533	55.44
871.624	39.44
871.716	30.44
871.807	32.44
871.898	27.44
871.989	36.44
872.08	39.44
872.171	42.44
872.262	33.44
872.354	40.44
872.445	48.44
872.536	33.44
872.627	43.44
872.718	41.44
872.809	47.44
872.9	47.44
872.991	48.44
873.082	52.44
873.173	50.44
873.264	41.44
873.355	36.44
873.446	47.44
873.537	40.44
873.628	39.44
873.719	29.44
873.809	30.44
873.9	28.44
873.991	45.44
874.082	35.44
874.173	37.44
874.264	35.44
874.355	22.44
874.445	29.44
874.536	33.44
874.627	43.44
874.718	44.44
874.809	37.44
874.899	42.44
874.99	41.44
875.081	41.44
875.171	40.44
875.262	36.44
875.353	36.44
875.443	38.44
875.534	45.44
875.625	28.44
875.715	33.44
875.806	36.44
875.897	34.44
875.987	32.44
876.078	34.44
876.168	36.44
876.259	31.44
876.349	32.44
876.44	51.44
876.53	54.44
876.621	45.44
876.711	53.44
876.802	52.44
876.892	52.44
876.983	40.44
877.073	42.44
877.164	32.44
877.254	39.44
877.344	40.44
877.435	45.44
877.525	44.44
877.616	30.44
877.706	35.44
877.796	45.44
877.887	45.44
877.977	43.44
878.067	32.44
878.157	39.44
878.248	38.44
878.338	34.44
878.428	39.44
878.518	54.44
878.609	46.44
878.699	46.44
878.789	27.44
878.879	30.44
878.969	26.44
879.059	46.44
879.15	35.44
879.24	36.44
879.33	36.44
879.42	38.44
879.51	28.44
879.6	36.44
879.69	47.44
879.78	46.44
879.87	20.44
879.96	25.44
880.05	47.44
880.14	46.44
880.23	37.44
880.32	38.44
880.41	35.44
880.5	30.44
880.59	35.44
880.68	42.44
880.77	31.44
880.86	45.44
880.95	59.44
881.04	67.44
881.129	51.44
881.219	48.44
881.309	48.44
881.399	32.44
881.489	27.44
881.578	39.44
881.668	43.44
881.758	42.44
881.848	33.44
881.937	33.44
882.027	33.44
882.117	41.44
882.207	39.44
882.296	38.44
882.386	31.44
882.476	33.44
882.565	35.44
882.655	35.44
882.744	35.44
882.834	44.44
882.924	41.44
883.013	33.44
883.103	48.44
883.192	49.44
883.282	48.44
883.371	38.44
883.461	44.44
883.55	42.44
883.64	35.44
883.729	42.44
883.819	42.44
883.908	43.44
883.998	47.44
884.087	53.44
884.177	60.44
884.266	48.44
884.355	39.44
884.445	30.44
884.534	39.44
884.624	46.44
884.713	48.44
884.802	47.44
884.892	38.44
884.981	34.44
885.07	43.44
885.159	49.44
885.249	42.44
885.338	41.44
885.427	32.44
885.516	40.44
885.606	46.44
885.695	40.44
885.784	44.44
885.873	43.44
885.962	32.44
886.051	31.44
886.14	33.44
886.23	38.44
886.319	36.44
886.408	29.44
886.497	33.44
886.586	48.44
886.675	36.44
886.764	47.44
886.853	41.44
886.942	45.44
887.031	51.44
887.12	54.44
887.209	45.44
887.298	39.44
887.387	42.44
887.476	31.44
887.565	27.44
887.654	43.44
887.743	39.44
887.832	30.44
887.92	34.44
888.009	38.44
888.098	37.44
888.187	42.44
888.276	42.44
888.365	39.44
888.453	42.44
888.542	37.44
888.631	33.44
888.72	32.44
888.808	38.44
888.897	42.44
888.986	38.44
889.075	26.44
889.163	38.44
889.252	34.44
889.341	35.44
889.429	48.44
889.518	53.44
889.606	45.44
889.695	47.44
889.784	49.44
889.872	49.44
889.961	39.44
890.049	45.44
890.138	50.44
890.227	38.44
890.315	35.44
890.404	28.44
890.492	29.44
890.581	27.44
890.669	31.44
890.757	38.44
890.846	33.44
890.934	38.44
891.023	45.44
891.111	45.44
891.2	55.44
891.288	43.44
891.376	37.44
891.465	37.44
891.553	32.44
891.641	32.44
891.73	38.44
891.818	28.44
891.906	37.44
891.995	32.44
892.083	31.44
892.171	33.44
892.259	30.44
892.347	41.44
892.436	42.44
892.524	46.44
892.612	42.44
892.7	36.44
892.788	45.44
892.877	48.44
892.965	53.44
893.053	45.44
893.141	47.44
893.229	41.44
893.317	46.44
893.405	54.44
893.493	38.44
893.581	38.44
893.669	42.44
893.757	44.44
893.845	29.44
893.933	28.44
894.021	46.44
894.109	46.44
894.197	43.44
894.285	44.44
894.373	39.44
894.461	44.44
894.549	40.44
894.637	54.44
894.725	48.44
894.813	52.44
894.9	49.44
894.988	46.44
895.076	42.44
895.164	27.44
895.252	34.44
895.34	34.44
895.427	39.44
895.515	56.44
895.603	44.44
895.691	37.44
895.778	55.44
895.866	50.44
895.954	41.44
896.041	41.44
896.129	46.44
896.217	48.44
896.304	36.44
896.392	32.44
896.48	35.44
896.567	46.44
896.655	46.44
896.742	34.44
896.83	32.44
896.917	45.44
897.005	41.44
897.093	42.44
897.18	37.44
897.268	38.44
897.355	34.44
897.443	42.44
897.53	39.44
897.617	38.44
897.705	26.44
897.792	26.44
897.88	31.44
897.967	35.44
898.055	39.44
898.142	35.44
898.229	43.44
898.317	30.44
898.404	32.44
898.491	38.44
898.579	31.44
898.666	23.44
898.753	35.44
898.84	29.44
898.928	37.44
899.015	45.44
899.102	38.44
899.189	36.44
899.277	29.44
899.364	38.44
899.451	36.44
899.538	44.44
899.625	39.44
899.712	37.44
899.8	29.44
899.887	32.44
899.974	41.44
900.061	42.44
900.148	31.44
900.235	38.44
900.322	36.44
900.409	31.44
900.496	28.44
900.583	35.44
900.67	41.44
900.757	38.44
900.844	37.44
900.931	34.44
901.018	40.44
901.105	45.44
901.192	40.44
901.279	37.44
901.366	44.44
901.453	29.44
901.539	22.44
901.626	29.44
901.713	29.44
901.8	33.44
901.887	30.44
901.974	33.44
902.06	33.44
902.147	36.44
902.234	35.44
902.321	36.44
902.407	41.44
902.494	50.44
902.581	53.44
902.668	49.44
902.754	54.44
902.841	52.44
902.928	49.44
903.014	47.44
903.101	30.44
903.187	34.44
903.274	42.44
903.361	46.44
903.447	43.44
903.534	45.44
903.62	35.44
903.707	30.44
903.794	45.44
903.88	37.44
903.967	31.44
904.053	34.44
904.14	39.44
904.226	39.44
904.312	41.44
904.399	48.44
904.485	55.44
904.572	50.44
904.658	38.44
904.745	41.44
904.831	35.44
904.917	37.44
905.004	41.44
905.09	39.44
905.176	31.44
905.263	40.44
905.349	34.44
905.435	23.44
905.521	31.44
905.608	37.44
905.694	35.44
905.78	33.44
905.866	31.44
905.953	35.44
906.039	26.44
906.125	23.44
906.211	29.44
906.297	35.44
906.384	43.44
906.47	38.44
906.556	37.44
906.642	30.44
906.728	27.44
906.814	34.44
906.9	26.44
906.986	23.44
907.072	37.44
907.158	33.44
907.244	32.44
907.33	41.44
907.416	50.44
907.502	50.44
907.588	47.44
907.674	51.44
907.76	47.44
907.846	49.44
907.932	56.44
908.018	44.44
908.104	47.44
908.19	46.44
908.276	32.44
908.361	32.44
908.447	29.44
908.533	18.44
908.619	30.44
908.705	40.44
908.79	39.44
908.876	42.44
908.962	45.44
909.048	32.44
909.133	43.44
909.219	45.44
909.305	36.44
909.391	42.44
909.476	51.44
909.562	52.44
909.648	51.44
909.733	48.44
909.819	45.44
909.905	35.44
909.99	38.44
910.076	43.44
910.161	47.44
910.247	38.44
910.332	27.44
910.418	37.44
910.503	36.44
910.589	33.44
910.674	36.44
910.76	31.44
910.845	35.44
910.931	40.44
911.016	39.44
911.102	40.44
911.187	42.44
911.273	36.44
911.358	31.44
911.443	29.44
911.529	30.44
911.614	36.44
911.7	43.44
911.785	50.44
911.87	47.44
911.955	39.44
912.041	42.44
912.126	46.44
912.211	31.44
912.297	32.44
912.382	41.44
912.467	35.44
912.552	39.44
912.637	40.44
912.723	40.44
912.808	46.44
912.893	43.44
912.978	45.44
913.063	39.44
913.148	29.44
913.234	26.44
913.319	37.44
913.404	48.44
913.489	38.44
913.574	42.44
913.659	36.44
913.744	28.44
913.829	38.44
913.914	44.44
913.999	46.44
914.084	39.44
914.169	39.44
914.254	29.44
914.339	43.44
914.424	42.44
914.509	28.44
914.594	31.44
914.679	29.44
914.763	32.44
914.848	34.44
914.933	35.44
915.018	41.44
915.103	34.44
915.188	33.44
915.272	41.44
915.357	43.44
915.442	39.44
915.527	44.44
915.612	37.44
915.696	43.44
915.781	47.44
915.866	41.44
915.95	41.44
916.035	45.44
916.12	39.44
916.204	42.44
916.289	39.44
916.374	39.44
916.458	57.44
916.543	47.44
916.628	23.44
916.712	25.44
916.797	29.44
916.881	32.44
916.966	36.44
917.05	35.44
917.135	39.44
917.219	44.44
917.304	42.44
917.388	43.44
917.473	30.44
917.557	33.44
917.642	35.44
917.726	38.44
917.811	26.44
917.895	46.44
917.979	45.44
918.064	32.44
918.148	25.44
918.233	32.44
918.317	41.44
918.401	33.44
918.485	29.44
918.57	29.44
918.654	26.44
918.738	37.44
918.823	27.44
918.907	27.44
918.991	39.44
919.075	43.44
919.16	44.44
919.244	30.44
919.328	38.44
919.412	36.44
919.496	35.44
919.58	48.44
919.665	56.44
919.749	42.44
919.833	34.44
919.917	28.44
920.001	36.44
920.085	36.44
920.169	38.44
920.253	44.44
920.337	52.44
920.421	53.44
920.505	40.44
920.589	31.44
920.673	29.44
920.757	28.44
920.841	34.44
920.925	30.44
921.009	32.44
921.093	34.44
921.177	32.44
921.261	36.44
921.345	43.44
921.428	45.44
921.512	43.44
921.596	34.44
921.68	29.44
921.764	29.44
921.847	26.44
921.931	26.44
922.015	27.44
922.099	30.44
922.183	46.44
922.266	41.44
922.35	43.44
922.434	35.44
922.517	41.44
922.601	34.44
922.685	43.44
922.768	34.44
922.852	38.44
922.936	47.44
923.019	41.44
923.103	29.44
923.187	30.44
923.27	39.44
