Data from han5019-25_HRD27891__0__09-44-04-615.txt Node

847.381	0.56
847.476	0.56
847.57	0.56
847.665	-2.44
847.759	3.56
847.854	-0.44
847.948	-0.44
848.043	1.56
848.137	-3.44
848.232	0.56
848.326	-0.44
848.421	3.56
848.515	1.56
848.609	0.56
848.704	-0.44
848.798	-0.44
848.893	-1.44
848.987	-2.44
849.081	1.56
849.176	-0.44
849.27	1.56
849.364	1.56
849.459	-1.44
849.553	-0.44
849.647	-2.44
849.741	-1.44
849.836	-4.44
849.93	-7.44
850.024	-6.44
850.118	-1.44
850.212	5.56
850.307	2.56
850.401	4.56
850.495	22.56
850.589	19.56
850.683	19.56
850.777	18.56
850.871	29.56
850.965	33.56
851.06	28.56
851.154	21.56
851.248	20.56
851.342	35.56
851.436	37.56
851.53	30.56
851.624	30.56
851.718	28.56
851.812	14.56
851.906	14.56
852	21.56
852.093	28.56
852.187	36.56
852.281	35.56
852.375	21.56
852.469	18.56
852.563	10.56
852.657	16.56
852.751	26.56
852.844	13.56
852.938	23.56
853.032	27.56
853.126	36.56
853.22	30.56
853.313	20.56
853.407	23.56
853.501	8.56
853.595	22.56
853.688	22.56
853.782	22.56
853.876	20.56
853.969	22.56
854.063	22.56
854.157	23.56
854.25	19.56
854.344	24.56
854.438	27.56
854.531	26.56
854.625	22.56
854.718	23.56
854.812	24.56
854.905	23.56
854.999	21.56
855.092	17.56
855.186	21.56
855.279	24.56
855.373	16.56
855.466	32.56
855.56	13.56
855.653	28.56
855.747	27.56
855.84	23.56
855.934	14.56
856.027	23.56
856.12	27.56
856.214	14.56
856.307	14.56
856.4	9.56
856.494	16.56
856.587	18.56
856.68	16.56
856.774	26.56
856.867	27.56
856.96	17.56
857.053	28.56
857.147	17.56
857.24	19.56
857.333	21.56
857.426	25.56
857.519	39.56
857.613	41.56
857.706	28.56
857.799	29.56
857.892	44.56
857.985	33.56
858.078	28.56
858.171	27.56
858.264	29.56
858.358	24.56
858.451	15.56
858.544	15.56
858.637	31.56
858.73	13.56
858.823	19.56
858.916	13.56
859.009	14.56
859.102	25.56
859.195	18.56
859.287	16.56
859.38	23.56
859.473	27.56
859.566	26.56
859.659	31.56
859.752	32.56
859.845	30.56
859.938	33.56
860.031	28.56
860.123	30.56
860.216	28.56
860.309	28.56
860.402	16.56
860.494	17.56
860.587	16.56
860.68	21.56
860.773	17.56
860.865	13.56
860.958	17.56
861.051	7.56
861.144	5.56
861.236	11.56
861.329	19.56
861.421	14.56
861.514	15.56
861.607	20.56
861.699	6.56
861.792	21.56
861.884	15.56
861.977	20.56
862.07	16.56
862.162	13.56
862.255	23.56
862.347	22.56
862.44	15.56
862.532	13.56
862.625	14.56
862.717	19.56
862.81	29.56
862.902	24.56
862.994	19.56
863.087	29.56
863.179	28.56
863.272	39.56
863.364	37.56
863.456	23.56
863.549	28.56
863.641	24.56
863.733	22.56
863.826	31.56
863.918	19.56
864.01	20.56
864.102	32.56
864.195	23.56
864.287	18.56
864.379	28.56
864.471	31.56
864.564	23.56
864.656	20.56
864.748	18.56
864.84	16.56
864.932	16.56
865.024	24.56
865.117	33.56
865.209	40.56
865.301	24.56
865.393	18.56
865.485	28.56
865.577	24.56
865.669	22.56
865.761	20.56
865.853	21.56
865.945	19.56
866.037	14.56
866.129	21.56
866.221	20.56
866.313	32.56
866.405	18.56
866.497	28.56
866.589	21.56
866.681	29.56
866.773	31.56
866.864	33.56
866.956	37.56
867.048	31.56
867.14	28.56
867.232	22.56
867.324	13.56
867.415	25.56
867.507	29.56
867.599	23.56
867.691	34.56
867.783	28.56
867.874	28.56
867.966	23.56
868.058	34.56
868.149	30.56
868.241	22.56
868.333	28.56
868.424	35.56
868.516	35.56
868.608	22.56
868.699	25.56
868.791	33.56
868.883	32.56
868.974	35.56
869.066	36.56
869.157	32.56
869.249	23.56
869.34	26.56
869.432	36.56
869.523	35.56
869.615	21.56
869.706	17.56
869.798	5.56
869.889	11.56
869.981	11.56
870.072	33.56
870.163	35.56
870.255	21.56
870.346	39.56
870.438	43.56
870.529	40.56
870.62	42.56
870.712	41.56
870.803	27.56
870.894	19.56
870.986	28.56
871.077	31.56
871.168	39.56
871.259	28.56
871.351	33.56
871.442	25.56
871.533	33.56
871.624	38.56
871.716	36.56
871.807	29.56
871.898	26.56
871.989	28.56
872.08	30.56
872.171	32.56
872.262	32.56
872.354	35.56
872.445	31.56
872.536	21.56
872.627	20.56
872.718	30.56
872.809	41.56
872.9	33.56
872.991	15.56
873.082	25.56
873.173	33.56
873.264	37.56
873.355	29.56
873.446	26.56
873.537	28.56
873.628	19.56
873.719	28.56
873.809	29.56
873.9	22.56
873.991	24.56
874.082	16.56
874.173	20.56
874.264	19.56
874.355	24.56
874.445	27.56
874.536	33.56
874.627	18.56
874.718	11.56
874.809	33.56
874.899	19.56
874.99	21.56
875.081	15.56
875.171	16.56
875.262	18.56
875.353	31.56
875.443	22.56
875.534	24.56
875.625	30.56
875.715	34.56
875.806	39.56
875.897	36.56
875.987	24.56
876.078	24.56
876.168	25.56
876.259	21.56
876.349	29.56
876.44	31.56
876.53	19.56
876.621	35.56
876.711	42.56
876.802	34.56
876.892	23.56
876.983	24.56
877.073	31.56
877.164	37.56
877.254	34.56
877.344	24.56
877.435	18.56
877.525	32.56
877.616	34.56
877.706	23.56
877.796	17.56
877.887	20.56
877.977	20.56
878.067	30.56
878.157	31.56
878.248	18.56
878.338	19.56
878.428	18.56
878.518	32.56
878.609	39.56
878.699	40.56
878.789	28.56
878.879	24.56
878.969	28.56
879.059	28.56
879.15	31.56
879.24	34.56
879.33	30.56
879.42	27.56
879.51	25.56
879.6	41.56
879.69	32.56
879.78	27.56
879.87	23.56
879.96	39.56
880.05	34.56
880.14	23.56
880.23	19.56
880.32	22.56
880.41	16.56
880.5	18.56
880.59	21.56
880.68	24.56
880.77	23.56
880.86	22.56
880.95	33.56
881.04	27.56
881.129	26.56
881.219	33.56
881.309	31.56
881.399	24.56
881.489	28.56
881.578	23.56
881.668	32.56
881.758	29.56
881.848	35.56
881.937	45.56
882.027	28.56
882.117	24.56
882.207	26.56
882.296	32.56
882.386	36.56
882.476	29.56
882.565	31.56
882.655	32.56
882.744	22.56
882.834	18.56
882.924	30.56
883.013	35.56
883.103	30.56
883.192	28.56
883.282	17.56
883.371	23.56
883.461	20.56
883.55	17.56
883.64	20.56
883.729	20.56
883.819	38.56
883.908	35.56
883.998	21.56
884.087	23.56
884.177	22.56
884.266	33.56
884.355	38.56
884.445	30.56
884.534	32.56
884.624	40.56
884.713	27.56
884.802	41.56
884.892	29.56
884.981	27.56
885.07	30.56
885.159	34.56
885.249	31.56
885.338	29.56
885.427	25.56
885.516	35.56
885.606	29.56
885.695	19.56
885.784	27.56
885.873	31.56
885.962	36.56
886.051	34.56
886.14	29.56
886.23	34.56
886.319	36.56
886.408	28.56
886.497	29.56
886.586	39.56
886.675	33.56
886.764	22.56
886.853	27.56
886.942	32.56
887.031	29.56
887.12	31.56
887.209	34.56
887.298	30.56
887.387	22.56
887.476	34.56
887.565	28.56
887.654	28.56
887.743	27.56
887.832	29.56
887.92	25.56
888.009	22.56
888.098	25.56
888.187	26.56
888.276	35.56
888.365	32.56
888.453	37.56
888.542	37.56
888.631	32.56
888.72	35.56
888.808	33.56
888.897	29.56
888.986	34.56
889.075	51.56
889.163	32.56
889.252	25.56
889.341	31.56
889.429	38.56
889.518	39.56
889.606	33.56
889.695	25.56
889.784	25.56
889.872	25.56
889.961	21.56
890.049	28.56
890.138	25.56
890.227	19.56
890.315	24.56
890.404	36.56
890.492	31.56
890.581	27.56
890.669	26.56
890.757	33.56
890.846	34.56
890.934	26.56
891.023	37.56
891.111	40.56
891.2	31.56
891.288	32.56
891.376	35.56
891.465	34.56
891.553	36.56
891.641	41.56
891.73	36.56
891.818	39.56
891.906	37.56
891.995	45.56
892.083	40.56
892.171	26.56
892.259	26.56
892.347	19.56
892.436	16.56
892.524	34.56
892.612	32.56
892.7	34.56
892.788	30.56
892.877	23.56
892.965	33.56
893.053	25.56
893.141	28.56
893.229	21.56
893.317	25.56
893.405	36.56
893.493	29.56
893.581	31.56
893.669	32.56
893.757	35.56
893.845	30.56
893.933	22.56
894.021	26.56
894.109	22.56
894.197	19.56
894.285	11.56
894.373	22.56
894.461	29.56
894.549	38.56
894.637	53.56
894.725	48.56
894.813	36.56
894.9	33.56
894.988	28.56
895.076	37.56
895.164	36.56
895.252	29.56
895.34	29.56
895.427	27.56
895.515	28.56
895.603	24.56
895.691	19.56
895.778	25.56
895.866	21.56
895.954	17.56
896.041	30.56
896.129	29.56
896.217	26.56
896.304	24.56
896.392	30.56
896.48	26.56
896.567	30.56
896.655	21.56
896.742	17.56
896.83	23.56
896.917	16.56
897.005	24.56
897.093	19.56
897.18	26.56
897.268	26.56
897.355	28.56
897.443	36.56
897.53	35.56
897.617	26.56
897.705	26.56
897.792	24.56
897.88	30.56
897.967	23.56
898.055	24.56
898.142	31.56
898.229	31.56
898.317	36.56
898.404	19.56
898.491	23.56
898.579	27.56
898.666	22.56
898.753	29.56
898.84	33.56
898.928	20.56
899.015	22.56
899.102	18.56
899.189	17.56
899.277	27.56
899.364	30.56
899.451	20.56
899.538	18.56
899.625	32.56
899.712	20.56
899.8	37.56
899.887	27.56
899.974	30.56
900.061	27.56
900.148	32.56
900.235	44.56
900.322	27.56
900.409	32.56
900.496	31.56
900.583	36.56
900.67	32.56
900.757	32.56
900.844	23.56
900.931	22.56
901.018	28.56
901.105	20.56
901.192	12.56
901.279	15.56
901.366	12.56
901.453	19.56
901.539	17.56
901.626	18.56
901.713	21.56
901.8	16.56
901.887	18.56
901.974	17.56
902.06	21.56
902.147	34.56
902.234	32.56
902.321	34.56
902.407	24.56
902.494	21.56
902.581	19.56
902.668	20.56
902.754	18.56
902.841	20.56
902.928	34.56
903.014	34.56
903.101	21.56
903.187	31.56
903.274	27.56
903.361	24.56
903.447	35.56
903.534	26.56
903.62	24.56
903.707	34.56
903.794	24.56
903.88	21.56
903.967	22.56
904.053	25.56
904.14	16.56
904.226	37.56
904.312	21.56
904.399	25.56
904.485	25.56
904.572	21.56
904.658	22.56
904.745	25.56
904.831	32.56
904.917	23.56
905.004	17.56
905.09	19.56
905.176	22.56
905.263	24.56
905.349	30.56
905.435	32.56
905.521	46.56
905.608	38.56
905.694	30.56
905.78	26.56
905.866	32.56
905.953	31.56
906.039	25.56
906.125	25.56
906.211	22.56
906.297	18.56
906.384	12.56
906.47	24.56
906.556	28.56
906.642	28.56
906.728	24.56
906.814	15.56
906.9	21.56
906.986	23.56
907.072	24.56
907.158	26.56
907.244	31.56
907.33	18.56
907.416	29.56
907.502	25.56
907.588	29.56
907.674	24.56
907.76	19.56
907.846	28.56
907.932	30.56
908.018	23.56
908.104	22.56
908.19	23.56
908.276	19.56
908.361	32.56
908.447	33.56
908.533	30.56
908.619	38.56
908.705	29.56
908.79	29.56
908.876	34.56
908.962	25.56
909.048	17.56
909.133	20.56
909.219	7.56
909.305	17.56
909.391	19.56
909.476	23.56
909.562	28.56
909.648	21.56
909.733	19.56
909.819	19.56
909.905	20.56
909.99	13.56
910.076	32.56
910.161	26.56
910.247	11.56
910.332	21.56
910.418	15.56
910.503	17.56
910.589	35.56
910.674	19.56
910.76	25.56
910.845	23.56
910.931	23.56
911.016	33.56
911.102	28.56
911.187	28.56
911.273	37.56
911.358	38.56
911.443	27.56
911.529	28.56
911.614	21.56
911.7	16.56
911.785	6.56
911.87	22.56
911.955	32.56
912.041	34.56
912.126	31.56
912.211	22.56
912.297	44.56
912.382	40.56
912.467	34.56
912.552	34.56
912.637	30.56
912.723	29.56
912.808	20.56
912.893	25.56
912.978	24.56
913.063	21.56
913.148	25.56
913.234	26.56
913.319	28.56
913.404	29.56
913.489	32.56
913.574	20.56
913.659	28.56
913.744	19.56
913.829	13.56
913.914	23.56
913.999	28.56
914.084	35.56
914.169	29.56
914.254	27.56
914.339	28.56
914.424	33.56
914.509	30.56
914.594	24.56
914.679	29.56
914.763	12.56
914.848	2.56
914.933	24.56
915.018	32.56
915.103	25.56
915.188	20.56
915.272	14.56
915.357	30.56
915.442	26.56
915.527	28.56
915.612	28.56
915.696	26.56
915.781	18.56
915.866	17.56
915.95	25.56
916.035	28.56
916.12	18.56
916.204	15.56
916.289	8.56
916.374	26.56
916.458	24.56
916.543	23.56
916.628	32.56
916.712	31.56
916.797	32.56
916.881	32.56
916.966	20.56
917.05	31.56
917.135	29.56
917.219	41.56
917.304	35.56
917.388	30.56
917.473	25.56
917.557	26.56
917.642	22.56
917.726	24.56
917.811	22.56
917.895	25.56
917.979	20.56
918.064	25.56
918.148	24.56
918.233	20.56
918.317	18.56
918.401	13.56
918.485	27.56
918.57	31.56
918.654	32.56
918.738	21.56
918.823	19.56
918.907	32.56
918.991	25.56
919.075	29.56
919.16	27.56
919.244	22.56
919.328	11.56
919.412	11.56
919.496	28.56
919.58	18.56
919.665	11.56
919.749	10.56
919.833	6.56
919.917	12.56
920.001	25.56
920.085	19.56
920.169	24.56
920.253	29.56
920.337	14.56
920.421	22.56
920.505	23.56
920.589	26.56
920.673	34.56
920.757	31.56
920.841	28.56
920.925	29.56
921.009	33.56
921.093	12.56
921.177	14.56
921.261	25.56
921.345	15.56
921.428	19.56
921.512	19.56
921.596	16.56
921.68	38.56
921.764	36.56
921.847	25.56
921.931	18.56
922.015	21.56
922.099	21.56
922.183	19.56
922.266	8.56
922.35	19.56
922.434	17.56
922.517	19.56
922.601	21.56
922.685	25.56
922.768	23.56
922.852	25.56
922.936	32.56
923.019	31.56
923.103	21.56
923.187	17.56
923.27	26.56
